Time,Acc_XL,Acc_YL,Acc_ZL,Abs_left,VelInc_XL,VelInc_YL,VelInc_ZL,Velmag_L,Acc_XR,Acc_YR,Acc_ZR,Abs_Right,VelInc_XR,VelInc_YR,VelInc_ZR,Velmag_R
285.6,10.274061,0.560383,1.671253,10.42417599,0.102743,0.005602,0.016698,0.104241689,3.046008,-0.622907,-4.864575,5.773237203,0.030574,-0.005518,-0.048658,0.05773057
285.6125,9.981889,0.21537,1.85132,10.1544019,0.099833,0.002158,0.018435,0.101543755,3.554151,-0.34155,-5.933597,6.925042895,0.035871,-0.002632,-0.059175,0.06924837
285.625,9.6877,0.426135,2.240204,9.952468854,0.096901,0.004242,0.022302,0.099524759,4.720807,1.213009,-5.94973,7.691339067,0.047576,0.013103,-0.058992,0.07691047
285.6375,9.65283,0.39926,2.36443,9.946208563,0.096554,0.003992,0.02354,0.099462267,3.424587,2.351828,-4.264814,5.953782791,0.034551,0.024174,-0.042027,0.059535054
285.65,9.431931,0.011866,2.390895,9.730253958,0.094342,0.000113,0.023821,0.097302959,1.435048,1.842629,-3.289673,4.034425962,0.014652,0.018887,-0.032498,0.040342532
285.6625,9.326835,0.172691,2.379744,9.627193506,0.093286,0.001681,0.023733,0.096272316,-0.156804,1.49655,-2.651657,3.048857859,-0.001251,0.015292,-0.026345,0.030487199
285.675,9.448247,0.298219,2.464208,9.768860067,0.094493,0.002938,0.024609,0.097689108,-0.668026,1.775781,-2.649261,3.258564215,-0.006295,0.01807,-0.026374,0.032584349
285.6875,9.515894,0.307618,2.337871,9.803698703,0.09516,0.003021,0.023382,0.098037085,-0.331182,2.401935,-2.701443,3.629981755,-0.002859,0.024324,-0.02679,0.036297864
285.7,9.869633,0.629245,2.044879,10.098868,0.098699,0.006239,0.02045,0.100988218,0.525747,2.67546,-2.675287,3.819902702,0.005754,0.027044,-0.026354,0.038197117
285.7125,9.739193,0.625601,1.960942,9.954323203,0.0974,0.00623,0.019576,0.099542919,1.897877,2.522408,-2.812304,4.227710138,0.019547,0.025522,-0.027452,0.042273751
285.725,9.577738,0.637269,2.143734,9.835383696,0.095792,0.006353,0.021376,0.098353451,2.999156,2.532479,-2.438327,4.621019926,0.030503,0.02559,-0.023445,0.04620551
285.7375,9.363724,0.824457,2.375091,9.695365581,0.093655,0.008244,0.023682,0.096953905,3.727802,2.776779,-1.869744,5.010284622,0.037671,0.027988,-0.01753,0.050097238
285.75,9.227424,0.608079,2.455947,9.568008644,0.092287,0.006112,0.024505,0.095680416,4.75719,2.842799,-1.642929,5.780274954,0.047916,0.028656,-0.014942,0.057795958
285.7625,9.274548,0.236719,2.372568,9.57613468,0.092751,0.002404,0.0237,0.095761251,5.894121,2.717807,-1.578547,6.679741603,0.059276,0.027438,-0.013934,0.066788056
285.775,9.317522,0.095202,2.363549,9.613097499,0.093177,0.000982,0.023626,0.096130669,7.20576,2.659592,-1.628317,7.851612767,0.072411,0.02691,-0.013981,0.078504582
285.7875,9.38636,0.105514,2.127496,9.625026051,0.09387,0.001063,0.021246,0.096250192,8.593224,2.800755,-1.327772,9.135135783,0.086191,0.028351,-0.010472,0.091336359
285.8,9.440746,0.238534,2.138166,9.682785619,0.094421,0.002377,0.021324,0.096828138,10.134003,3.029132,-0.826123,10.6092477,0.101433,0.030645,-0.004902,0.106074498
285.8125,9.369779,0.443287,2.302249,9.658654789,0.093704,0.004409,0.023,0.096586122,11.800004,3.621763,-0.749824,12.36606233,0.118042,0.036609,-0.003566,0.123639998
285.825,9.509292,1.001016,2.460638,9.873368561,0.095093,0.010027,0.024599,0.098733632,13.560307,4.578828,-0.436744,14.31915979,0.135516,0.046179,0.000074,0.143168054
285.8375,9.255998,0.437125,2.379357,9.566917841,0.092568,0.004396,0.023758,0.095669232,15.287359,5.331638,0.070484,16.19057371,0.152615,0.053707,0.005485,0.161882258
285.85,9.455567,0.703936,2.41247,9.783827711,0.094547,0.007082,0.024147,0.097838477,16.068838,5.425486,1.057698,16.9930038,0.160165,0.054596,0.01533,0.169907502
285.8625,9.634691,0.368734,2.185651,9.886369694,0.096343,0.003751,0.021862,0.098863495,16.200805,5.297841,2.861461,17.28355175,0.161028,0.053187,0.033253,0.172813876
285.875,9.743667,0.450913,2.124388,9.982754806,0.097438,0.004557,0.021227,0.099827429,15.483981,4.021659,4.68988,16.67100426,0.153383,0.040278,0.051344,0.166687937
285.8875,9.979576,0.620425,2.180066,10.23374575,0.099796,0.006271,0.02178,0.102337361,14.995903,2.87029,4.708027,15.97752139,0.148481,0.028659,0.051506,0.159752351
285.9,10.146451,0.751531,1.704142,10.31597628,0.101471,0.007587,0.016972,0.10315995,16.437364,3.877648,4.306757,17.42903454,0.162987,0.038664,0.048048,0.174264963
285.9125,9.979918,0.526234,1.981242,10.18827784,0.099821,0.005372,0.019672,0.101882668,17.840301,5.505186,5.424803,19.44252813,0.176642,0.054899,0.059781,0.194396667
285.925,9.52698,0.190931,2.270433,9.795645388,0.095305,0.002011,0.022547,0.09795639,19.126698,5.670239,5.663853,20.73792221,0.189537,0.056505,0.06227,0.207351495
285.9375,9.622855,0.30931,2.577359,9.966834525,0.096259,0.003196,0.025646,0.099668083,19.045174,6.501212,6.950711,21.2907678,0.18852,0.064653,0.074827,0.212882317
285.95,9.978905,0.055745,2.400516,10.26372883,0.099807,0.000686,0.023927,0.10263727,18.056911,7.009168,8.572385,21.18174345,0.178509,0.069291,0.090503,0.211795889
285.9625,10.510336,0.22382,1.881137,10.67969731,0.105111,0.00236,0.018751,0.106796498,17.028901,8.724598,10.547826,21.84854029,0.167983,0.086186,0.109913,0.218465518
285.975,10.853093,-0.040759,1.547985,10.9630081,0.108553,-0.000265,0.015324,0.109629599,16.517322,9.816719,12.130884,22.7232974,0.162844,0.096926,0.125357,0.227216186
285.9875,10.903551,-0.225239,1.557212,11.01649065,0.109074,-0.002149,0.015312,0.110164482,16.394959,9.471212,13.524902,23.26846603,0.161783,0.093451,0.13867,0.232671866
286,11.261303,0.508494,1.518243,11.37455815,0.112653,0.005133,0.014867,0.113745654,16.047766,8.936561,15.743943,24.19224374,0.158551,0.088177,0.160028,0.241914373
286.0125,11.133469,1.139242,1.954316,11.3609575,0.111392,0.011456,0.019172,0.113608905,15.118483,7.851389,17.723195,24.58301199,0.149759,0.077399,0.178919,0.245825897
286.025,13.052806,0.408456,2.96689,13.39197585,0.130648,0.004267,0.02911,0.133919749,13.509468,6.696353,19.037553,24.28528965,0.134222,0.066052,0.191307,0.242851354
286.0375,15.562318,-0.776173,3.527192,15.97589652,0.155775,-0.007506,0.034649,0.159758392,12.258895,5.58549,19.216947,23.46847369,0.12223,0.055275,0.192565,0.234684422
286.05,15.08124,-3.737893,0.86763,15.56176166,0.150956,-0.036872,0.008336,0.15561731,11.82718,5.307839,18.202334,22.34681867,0.118396,0.05307,0.181945,0.223468165
286.0625,14.120717,-4.578261,-0.515442,14.85330949,0.141137,-0.045852,-0.006293,0.148531682,12.053729,5.216671,16.377868,20.99382289,0.121204,0.052247,0.163259,0.209937276
286.075,14.709853,-1.731518,1.61025,14.89868568,0.14722,-0.017712,0.01445,0.148984046,11.01468,6.744396,15.46087,20.14568326,0.111209,0.067681,0.15374,0.201455075
286.0875,14.469746,0.007699,3.382572,14.85985874,0.145056,-0.000322,0.032236,0.148595109,10.263274,6.941966,14.016604,18.708043,0.103839,0.069865,0.139049,0.187078274
286.1,14.107089,-1.21965,2.33769,14.35138672,0.141296,-0.012377,0.021856,0.143511095,67.892717,9.610277,-4.872601,68.74242275,0.678292,0.098207,-0.053101,0.687418627
286.1125,13.508235,-1.825918,0.388566,13.63661882,0.135071,-0.018588,0.002298,0.136363373,-27.985868,6.240757,13.913383,31.87064609,-0.273456,0.061167,0.151618,0.31860258
286.125,13.034068,0.908153,1.284486,13.12865472,0.130526,0.00849,0.011229,0.131282928,-2.904159,-8.584062,-5.325675,10.51109291,-0.028737,-0.086743,-0.051935,0.105106648
286.1375,15.05394,0.432695,3.451986,15.45071331,0.151024,0.00394,0.032357,0.15450161,11.911236,-12.154991,-26.683515,31.64855956,0.116488,-0.118354,-0.269403,0.316472905
286.15,19.674212,-2.619783,4.432136,20.33670844,0.197264,-0.026459,0.041746,0.203361483,14.799746,20.377014,-11.053714,27.50345023,0.148356,0.204032,-0.109568,0.27503401
286.1625,23.359868,-3.663479,-0.062839,23.64547441,0.233407,-0.037711,-0.002811,0.236450521,27.86501,15.475458,5.571009,32.35714332,0.278838,0.155254,0.053309,0.323568052
286.175,23.661364,-4.273227,-8.649197,25.5524798,0.234773,-0.044227,-0.090614,0.255509855,22.532865,-2.837204,9.113543,24.47113397,0.227355,-0.027403,0.086212,0.24469109
286.1875,19.90127,-1.49798,-6.105199,20.87050422,0.19718,-0.015348,-0.066565,0.208677772,7.462477,11.712015,11.082499,17.76743207,0.077315,0.11662,0.109486,0.177665466
286.2,24.649304,4.074127,-0.390355,24.98677801,0.246618,0.038517,-0.010634,0.249834103,15.397583,7.655093,8.323381,19.10404885,0.155754,0.07721,0.079178,0.191023162
286.2125,31.952163,7.509634,1.249131,32.84654702,0.320081,0.073468,0.002584,0.32841448,5.839828,-2.809756,8.838487,10.959798,0.060327,-0.02721,0.087351,0.109589818
286.225,33.617622,1.309999,0.757459,33.65166193,0.336091,0.01477,-0.004392,0.336444056,6.832829,1.820879,1.744685,7.283342517,0.068631,0.018141,0.016274,0.072829617
286.2375,30.397452,-2.777486,-2.717651,30.64482246,0.302697,-0.027604,-0.038472,0.306378115,9.157746,3.328981,1.962027,9.939616504,0.091861,0.033283,0.018239,0.099392467
286.25,25.918881,-0.788869,-3.901955,26.22281372,0.257126,-0.0071,-0.050533,0.262140752,5.48916,2.400336,6.612108,8.922581612,0.055702,0.024277,0.065336,0.089223755
286.2625,21.6453,-0.626175,5.745245,22.40354765,0.219052,-0.005283,0.046209,0.22393517,7.327073,1.008949,1.72796,7.595381662,0.073402,0.010203,0.016638,0.075952471
286.275,10.416321,-2.808648,4.891958,11.8456532,0.106415,-0.027356,0.04416,0.118417096,9.120025,2.731158,1.918124,9.711502443,0.091314,0.027454,0.018418,0.097114321
286.2875,15.483396,-3.692332,4.376716,16.5083164,0.156204,-0.03556,0.03977,0.165063188,7.876321,2.096568,3.061664,8.706653566,0.07893,0.021141,0.030061,0.087066357
286.3,7.240496,-5.997676,-14.589283,17.35638436,0.073111,-0.058043,-0.146317,0.173559421,9.241718,0.073303,1.590487,9.377866166,0.092491,0.000844,0.015464,0.093778637
286.3125,12.236658,0.671409,-41.540897,43.31088446,0.119099,0.015146,-0.416103,0.433076991,8.935069,0.431212,1.85282,9.135334902,0.08944,0.004347,0.018083,0.091353188
286.325,-9.269715,10.422842,-25.19455,28.79806593,-0.108677,0.108824,-0.243232,0.287776231,8.774494,1.826875,2.425589,9.285079387,0.087835,0.018343,0.02387,0.092850578
286.3375,-21.837822,8.249677,4.026032,23.68874361,-0.216387,0.079614,0.053749,0.236750243,9.102313,1.297358,2.329346,9.484782154,0.091095,0.013054,0.022966,0.094848
286.35,-16.730497,9.847068,20.580913,28.29219429,-0.167825,0.097924,0.205646,0.282921575,9.039055,0.640896,2.312998,9.352284359,0.090441,0.006459,0.022916,0.093522384
286.3625,-7.647668,4.89615,5.21755,10.47291453,-0.079056,0.050193,0.04676,0.104669413,9.507201,0.406276,1.783431,9.68155758,0.095102,0.004038,0.01768,0.096815692
286.375,4.562557,8.095909,-17.462673,19.78144629,0.056592,0.076417,-0.173323,0.197694397,9.52369,1.824386,1.924631,9.886013351,0.095284,0.018183,0.019072,0.098860525
286.3875,22.898383,-1.766684,-37.83573,44.26058722,0.236581,-0.025793,-0.373114,0.442549325,9.51808,2.164374,2.204252,10.00685208,0.095224,0.021602,0.021894,0.100067996
286.4,6.211513,-5.705643,-13.978528,16.32594563,0.060849,-0.056614,-0.140517,0.16325677,9.800106,2.08401,1.938837,10.20510971,0.098032,0.020807,0.019267,0.102051073
286.4125,-3.733038,-1.79035,2.653536,4.917537914,-0.037049,-0.018423,0.026572,0.049174246,9.871181,1.740925,1.73729,10.1729647,0.098739,0.017374,0.017251,0.101729263
286.425,-4.498917,0.915609,5.430196,7.110950894,-0.045758,0.008773,0.053716,0.071106742,9.391234,1.653297,2.092515,9.762545059,0.093945,0.016488,0.020815,0.097625721
286.4375,-2.280282,2.853464,2.279342,4.305501452,-0.023736,0.028547,0.02179,0.043048031,9.260533,1.384183,2.431425,9.673947568,0.092621,0.013823,0.024266,0.09673967
286.45,0.698192,2.694806,-4.613369,5.388193109,0.008558,0.026055,-0.046369,0.053871946,9.442376,0.294283,1.840897,9.624654216,0.094428,0.002919,0.018389,0.096246159
286.4625,5.434413,-1.985766,-12.683006,13.94040001,0.05877,-0.022277,-0.12439,0.139366602,9.319237,0.781444,2.132487,9.591993213,0.093205,0.00777,0.021288,0.095920404
286.475,6.254874,-4.747973,-11.114185,13.60851956,0.065544,-0.047748,-0.109266,0.136069637,9.569376,1.236993,2.001346,9.854364237,0.095704,0.012307,0.020001,0.098543178
286.4875,5.252218,-0.741589,-2.288695,5.77701246,0.053133,-0.006909,-0.02158,0.057762846,9.386793,1.844742,1.971264,9.767335237,0.09389,0.018359,0.01969,0.097673339
286.5,7.776688,3.746414,0.097249,8.632609772,0.077437,0.037932,0.003754,0.086310012,9.299575,2.504529,2.015215,9.839504672,0.093026,0.02496,0.020121,0.098395594
286.5125,12.286661,5.999206,-0.158187,13.67397288,0.122357,0.060943,0.002534,0.136717614,9.188537,2.387217,2.052571,9.712932869,0.091914,0.023796,0.020486,0.097129343
286.525,15.568478,3.520307,-0.280848,15.96398898,0.155413,0.036292,0.00231,0.15961092,9.11106,2.08861,2.178231,9.597832898,0.091131,0.020821,0.021762,0.095978945
286.5375,18.028654,2.281399,-0.989144,18.19932835,0.180386,0.023553,-0.004012,0.181961394,9.167109,1.648404,2.192302,9.56866298,0.091684,0.016424,0.021914,0.095686608
286.55,17.770614,3.319688,-0.255109,18.07982663,0.177586,0.03369,0.002652,0.180772887,9.146539,1.446579,1.752281,9.424555968,0.091476,0.014398,0.017523,0.094245512
286.5625,15.706246,4.180997,2.300396,16.41519787,0.156307,0.042039,0.027217,0.16413385,8.882404,2.031254,2.901721,9.562587432,0.088849,0.020246,0.028988,0.095626092
286.575,15.57885,4.898897,3.976326,16.80806139,0.154574,0.049131,0.044019,0.168061444,8.719539,1.550444,2.395466,9.174556901,0.087203,0.015483,0.023941,0.091745616
286.5875,15.93521,4.54401,4.558357,17.18596995,0.157917,0.045564,0.050141,0.171837065,9.376614,1.249131,1.781797,9.62579965,0.093775,0.012452,0.017798,0.09625784
286.6,17.244098,4.483837,3.838677,18.22633126,0.171216,0.044868,0.043395,0.182239354,9.173535,1.598419,2.211461,9.570749576,0.091751,0.015948,0.022077,0.095707777
286.6125,18.200973,5.248793,1.869546,19.03471692,0.181417,0.052483,0.023606,0.190325606,9.607409,1.68248,1.872458,9.931724201,0.096092,0.016776,0.018677,0.099317355
286.625,17.231992,4.549882,5.975697,18.79765754,0.170936,0.045389,0.063641,0.187961311,9.738916,1.960931,1.810394,10.09798305,0.097408,0.019565,0.018049,0.100979573
286.6375,16.391957,3.53016,4.47392,17.35437248,0.162805,0.03465,0.049035,0.173523836,9.940218,1.873498,1.654589,10.24966309,0.099423,0.018686,0.016475,0.102496464
286.65,16.492221,5.436682,6.550453,18.55961474,0.162969,0.053463,0.070835,0.185566119,9.785084,2.025824,1.847337,10.16191349,0.097876,0.020221,0.018382,0.101619379
286.6625,18.297889,5.721523,4.726002,19.74547194,0.181682,0.056261,0.052944,0.197425217,9.56555,2.029051,2.081175,9.99740387,0.095684,0.020263,0.020707,0.099973981
286.675,18.842891,4.458558,6.422054,20.40039358,0.187005,0.043289,0.06902,0.203981783,9.412291,2.450132,2.192247,9.969970692,0.094151,0.02448,0.021825,0.099699608
286.6875,19.763487,4.274803,10.380609,22.72941711,0.195719,0.040779,0.108099,0.227275708,9.88497,2.146752,1.709789,10.25887686,0.098871,0.021454,0.016991,0.102588707
286.7,19.501607,3.459767,12.408091,23.37185028,0.19283,0.032767,0.127906,0.233702867,10.228357,2.208347,1.424651,10.56057356,0.102306,0.02207,0.014104,0.105605518
286.7125,17.760411,2.095912,15.320374,23.54864976,0.174731,0.019655,0.156619,0.235471341,10.341483,1.461281,1.334669,10.52914784,0.103435,0.014618,0.013182,0.105291264
286.725,17.549998,-0.143475,17.153465,24.54107529,0.171956,-0.001603,0.175061,0.245393132,10.80636,1.213678,0.999453,10.92013448,0.108082,0.012115,0.009817,0.109201032
286.7375,18.213382,-4.717911,16.787774,25.21537872,0.178634,-0.046724,0.171695,0.2521357,11.30823,1.533636,0.368373,11.41769696,0.113093,0.015296,0.003512,0.114176742
286.75,18.522633,-6.950955,16.94641,26.0496549,0.182448,-0.069166,0.172573,0.26048541,13.256335,1.365177,0.581779,13.33913763,0.132571,0.013681,0.005576,0.133391647
286.7625,17.768501,-7.941331,17.73113,26.32826118,0.175982,-0.079252,0.179067,0.263278435,13.430866,3.220172,0.552225,13.82254035,0.134321,0.032213,0.005129,0.138224871
286.775,16.110583,-6.917566,19.437606,26.17678611,0.160792,-0.069526,0.194511,0.261767953,14.098766,1.914804,0.59244,14.24052886,0.141014,0.019177,0.005121,0.142404109
286.7875,14.623494,-5.208146,20.511866,25.72368575,0.147468,-0.052469,0.204132,0.25723468,10.790486,4.409226,2.420613,11.90526057,0.108036,0.044173,0.02346,0.119052101
286.8,11.701507,-5.706493,21.489878,25.12576735,0.119302,-0.058035,0.213369,0.251251584,11.529718,4.601884,1.74772,12.53659678,0.115363,0.046167,0.016622,0.125364686
286.8125,9.03479,-5.209319,22.677233,24.96039526,0.092634,-0.054405,0.225293,0.249595468,11.718713,4.528623,2.067751,12.73233108,0.11726,0.045512,0.01974,0.127322101
286.825,8.789012,-3.232788,22.019509,23.92815135,0.089349,-0.03483,0.219217,0.239274875,11.941699,4.437631,1.743432,12.85831634,0.11946,0.044645,0.016411,0.128581447
286.8375,10.209793,-2.575918,18.258774,21.07742998,0.103304,-0.027206,0.181693,0.21077056,11.731916,5.008166,2.342523,12.96946389,0.117395,0.050405,0.022314,0.129692577
286.85,10.64215,-2.238991,15.37785,18.83472081,0.10791,-0.022942,0.152652,0.188344197,11.27258,4.460026,2.137082,12.30975269,0.112792,0.044963,0.020218,0.123095386
286.8625,9.607743,-2.794818,13.114895,16.49606632,0.097616,-0.028503,0.129882,0.164956474,11.276357,4.299243,2.144859,12.25724837,0.11284,0.043373,0.020231,0.122569882
286.875,8.536512,-1.375685,11.699627,14.54805204,0.086408,-0.014803,0.116095,0.145476872,11.004435,3.955101,2.18709,11.8963766,0.110141,0.039939,0.020631,0.118961346
286.8875,55.977345,-2.998979,15.433393,58.14332849,0.55599,-0.032669,0.166775,0.581382872,13.089855,3.710308,0.950194,13.63867875,0.130873,0.037538,0.007982,0.136383855
286.9,-6.793295,7.153677,-52.781637,53.69567167,-0.050433,0.070915,-0.529761,0.536860449,14.01424,4.207272,0.195679,14.6334668,0.140013,0.042534,0.00015,0.146331144
286.9125,23.049714,1.925999,-30.640687,38.39076044,0.223708,0.023666,-0.311047,0.383869229,14.27113,5.654179,-0.379877,15.35510333,0.14246,0.056981,-0.005888,0.153545936
286.925,16.513013,-12.64247,-9.073558,22.6901102,0.163047,-0.124123,-0.097342,0.226861871,13.910745,7.900124,0.00636,15.99752562,0.13882,0.079461,-0.002263,0.15996926
286.9375,9.811628,-14.817658,-9.591382,20.19469339,0.091042,-0.150625,-0.098916,0.201893317,12.834885,8.278198,-0.19925,15.27424419,0.127977,0.083246,-0.004484,0.152735442
286.95,6.689486,-1.870464,1.205237,7.049854945,0.067069,-0.020207,0.007465,0.070443593,14.691584,4.93419,-1.24442,15.5479083,0.146451,0.049937,-0.01515,0.155470646
286.9625,-16.336013,14.447103,51.982159,56.37134875,-0.14206,0.12736,0.530176,0.563460916,15.857415,2.702765,-3.121291,16.38612238,0.157829,0.0277,-0.034203,0.163850934
286.975,5.818202,11.030468,13.79435,18.59588102,0.056064,0.108187,0.140457,0.185945605,18.553609,8.441622,-0.962139,20.40644752,0.184702,0.085625,-0.013763,0.204048743
286.9875,16.539871,10.03283,-1.750096,19.42389885,0.165296,0.100737,-0.016039,0.194236866,25.911269,13.292553,1.197131,29.14650835,0.258146,0.135163,0.005048,0.291434171
287,16.238265,-3.33424,-8.47313,18.61699059,0.162129,-0.03592,-0.084148,0.186163758,30.478074,12.028995,3.407789,32.94271909,0.3041,0.124045,0.025017,0.329377932
287.0125,5.982392,-11.028129,-8.901051,15.38302156,0.056611,-0.112063,-0.088861,0.153815469,27.26831,7.602843,4.301429,28.63330654,0.272886,0.079473,0.034269,0.286281489
287.025,4.14037,-2.951515,13.128787,14.07903238,0.045121,-0.033327,0.12909,0.140750921,15.822848,1.758367,8.426388,18.0127285,0.160496,0.019799,0.079267,0.180095041
287.0375,-0.914996,4.70933,13.216907,14.06064143,-0.010797,0.042603,0.13353,0.140576853,16.828959,6.491884,4.329819,18.55008764,0.168923,0.066325,0.038307,0.185476176
287.05,12.592672,8.922249,5.772218,16.47726968,0.124563,0.088264,0.061942,0.164752196,14.36622,6.985644,1.79128,16.07470632,0.143653,0.070802,0.013563,0.16072667
287.0625,14.270711,8.779345,-2.60433,16.95619727,0.142874,0.087312,-0.026734,0.169561411,14.378392,2.19816,-5.945169,15.71353233,0.142423,0.02186,-0.062653,0.157122783
